"","date","ticker","activity","sentiment","deltaActivity","deltaSentiment","newEntry"
"2188",2022-12-05,"AMZN",0.0279,8,0.0142,9,FALSE
"2189",2022-12-05,"AMD",0.0228,-2,0.0079,-3,FALSE
"2190",2022-12-05,"AAPL",0.0362,-2,-0.000799999999999995,-2,FALSE
"2171",2022-12-06,"TSLA",0.0872,-2,-0.0788,-1,FALSE
"2172",2022-12-06,"TQQQ",0.0182,0,0.0091,-4,FALSE
"2173",2022-12-06,"SQQQ",0.0257,-2,0.0146,-6,FALSE
"2174",2022-12-06,"SPY",0.0483,5,0.0339,2,FALSE
"2175",2022-12-06,"QQQ",0.0232,1,0.0144,-3,FALSE
"2176",2022-12-06,"NVDA",0.0244,-3,0.0103,-3,FALSE
"2177",2022-12-06,"META",0.0189,1,0.0048,7,FALSE
"2178",2022-12-06,"AMZN",0.0266,5,0.0143,5,FALSE
"2179",2022-12-06,"AMD",0.027,-2,0.0115,-2,FALSE
"2180",2022-12-06,"AAPL",0.0315,-4,-0.001,-3,FALSE
"2161",2022-12-07,"TSLA",0.0855,-1,0.0563,-2,FALSE
"2162",2022-12-07,"TQQQ",0.0197,2,0.0104,-4,FALSE
"2163",2022-12-07,"SQQQ",0.0296,0,0.0122,-7,FALSE
"2164",2022-12-07,"SPY",0.0411,5,0.0277,3,FALSE
"2165",2022-12-07,"QQQ",0.0226,2,0.0047,1,FALSE
"2166",2022-12-07,"NVDA",0.0304,-3,-0.0013,-5,FALSE
"2167",2022-12-07,"META",0.0116,1,-0.002,2,FALSE
"2168",2022-12-07,"AMZN",0.0281,0,0.000300000000000002,1,FALSE
"2169",2022-12-07,"AMD",0.0283,-3,0.0064,-11,FALSE
"2170",2022-12-07,"AAPL",0.0336,-6,-0.0185,-6,FALSE
"2151",2022-12-08,"TSLA",0.0918,-1,0.037,-2,FALSE
"2152",2022-12-08,"TQQQ",0.0206,3,0.011,-9,FALSE
"2153",2022-12-08,"SQQQ",0.0239,3,0.005,-3,FALSE
"2154",2022-12-08,"SPY",0.0382,4,0.026,1,FALSE
"2155",2022-12-08,"QQQ",0.022,1,0.0126,-7,FALSE
"2156",2022-12-08,"NVDA",0.0401,-3,0.0248,-5,FALSE
"2157",2022-12-08,"META",0.0123,-3,-0.0038,-2,FALSE
"2158",2022-12-08,"AMZN",0.0295,1,0.0036,1,FALSE
"2159",2022-12-08,"AMD",0.0266,-1,-0.0015,-10,FALSE
"2160",2022-12-08,"AAPL",0.0324,-8,-0.0091,-8,FALSE
"2141",2022-12-09,"TSLA",0.1093,-1,0.0294,-2,FALSE
"2142",2022-12-09,"TQQQ",0.0186,3,0.0041,-7,FALSE
"2143",2022-12-09,"SQQQ",0.026,4,0.0069,1,FALSE
"2144",2022-12-09,"SPY",0.0412,6,0.0262,3,FALSE
"2145",2022-12-09,"QQQ",0.0214,-1,0.012,-11,FALSE
"2146",2022-12-09,"NVDA",0.0356,-2,0.0239,-3,FALSE
"2147",2022-12-09,"NFLX",0.0145,-1,0,0,TRUE
"2148",2022-12-09,"AMZN",0.0231,0,0.000399999999999998,0,FALSE
"2149",2022-12-09,"AMD",0.0237,0,0.000899999999999998,-8,FALSE
"2150",2022-12-09,"AAPL",0.0388,-7,-0.0094,-7,FALSE
"2131",2022-12-12,"TSLA",0.0883,-1,0.0406,0,FALSE
"2132",2022-12-12,"TQQQ",0.013,4,0.0013,3,FALSE
"2133",2022-12-12,"SQQQ",0.021,4,0.000200000000000002,1,FALSE
"2134",2022-12-12,"SPY",0.0348,5,0.0206,0,FALSE
"2135",2022-12-12,"QQQ",0.0175,-1,0.0015,-2,FALSE
"2136",2022-12-12,"NVDA",0.0328,-1,0.0123,-3,FALSE
"2137",2022-12-12,"MSFT",0.0162,-1,-0.0277,-6,FALSE
"2138",2022-12-12,"AMZN",0.0229,1,-0.000699999999999999,1,FALSE
"2139",2022-12-12,"AMD",0.026,-1,-0.0048,-3,FALSE
"2140",2022-12-12,"AAPL",0.0324,-7,0.0019,-6,FALSE
"2121",2022-12-13,"TSLA",0.0935,-2,0.0477,-2,FALSE
"2122",2022-12-13,"TQQQ",0.0301,4,0.0162,9,FALSE
"2123",2022-12-13,"SQQQ",0.0313,5,0.0095,0,FALSE
"2124",2022-12-13,"SPY",0.0421,4,0.0072,1,FALSE
"2125",2022-12-13,"QQQ",0.023,-2,0.0065,-3,FALSE
"2126",2022-12-13,"NVDA",0.0336,-3,0.0206,-4,FALSE
"2127",2022-12-13,"MSFT",0.0124,-3,-0.0274,-7,FALSE
"2128",2022-12-13,"AMZN",0.0266,1,0.0127,1,FALSE
"2129",2022-12-13,"AMD",0.0251,-1,0.004,-3,FALSE
"2130",2022-12-13,"AAPL",0.0316,-9,-0.0035,-8,FALSE
"2111",2022-12-14,"TSLA",0.1067,-3,0.0327,-3,FALSE
"2112",2022-12-14,"TQQQ",0.025,3,0.0147,-6,FALSE
"2113",2022-12-14,"SQQQ",0.0301,3,0.0182,-2,FALSE
"2114",2022-12-14,"SPY",0.0406,5,0.0296,2,FALSE
"2115",2022-12-14,"QQQ",0.0239,-1,0.0086,0,FALSE
"2116",2022-12-14,"NVDA",0.0372,-4,0.0217,-5,FALSE
"2117",2022-12-14,"MRNA",0.0151,1,-0.0074,0,FALSE
"2118",2022-12-14,"AMZN",0.0251,0,0.009,-1,FALSE
"2119",2022-12-14,"AMD",0.0242,-2,0.0088,-8,FALSE
"2120",2022-12-14,"AAPL",0.0309,-8,-0.0147,-8,FALSE
"2101",2022-12-15,"TSLA",0.0923,-2,0.0186,-2,FALSE
"2102",2022-12-15,"TQQQ",0.0193,2,0.0082,-8,FALSE
"2103",2022-12-15,"SQQQ",0.0296,3,0.0112,-6,FALSE
"2104",2022-12-15,"SPY",0.0481,4,0.0351,-1,FALSE
"2105",2022-12-15,"QQQ",0.0217,-1,0.0128,-12,FALSE
"2106",2022-12-15,"NVDA",0.0301,-3,-0.0112,-3,FALSE
"2107",2022-12-15,"MSFT",0.0129,-2,0.003,-6,FALSE
"2108",2022-12-15,"AMZN",0.0245,0,0.0047,-1,FALSE
"2109",2022-12-15,"AMD",0.0204,-4,0.0038,-10,FALSE
"2110",2022-12-15,"AAPL",0.0357,-6,-0.0205,-6,FALSE
"2091",2022-12-16,"TSLA",0.0799,0,0.0283,0,FALSE
"2092",2022-12-16,"TQQQ",0.0218,-2,0.0106,-6,FALSE
"2093",2022-12-16,"SQQQ",0.032,0,0.0141,-7,FALSE
"2094",2022-12-16,"SPY",0.044,2,0.0297,-6,FALSE
"2095",2022-12-16,"QQQ",0.0208,-1,0.006,-11,FALSE
"2096",2022-12-16,"NVDA",0.026,-2,-0.0018,-1,FALSE
"2097",2022-12-16,"META",0.0202,-7,-0.000400000000000001,-8,FALSE
"2098",2022-12-16,"AMZN",0.0226,0,0.0051,-3,FALSE
"2099",2022-12-16,"AMD",0.0165,-5,-0.0015,-8,FALSE
"2100",2022-12-16,"AAPL",0.0353,-5,-0.012,-5,FALSE
"2081",2022-12-19,"TSLA",0.1247,0,0.0624,0,FALSE
"2082",2022-12-19,"TQQQ",0.0152,-1,0.0046,1,FALSE
"2083",2022-12-19,"SQQQ",0.0291,-1,0.0096,-10,FALSE
"2084",2022-12-19,"SPY",0.04,4,0.027,-8,FALSE
"2085",2022-12-19,"QQQ",0.0208,1,0.0043,3,FALSE
"2086",2022-12-19,"NVDA",0.0252,-3,0.0046,-3,FALSE
"2087",2022-12-19,"MSFT",0.0136,-3,-0.0091,-5,FALSE
"2088",2022-12-19,"AMZN",0.0309,1,0.0192,0,FALSE
"2089",2022-12-19,"AMD",0.0174,-4,-0.015,-9,FALSE
"2090",2022-12-19,"AAPL",0.037,-4,-0.0198,-4,FALSE
"2071",2022-12-20,"TSLA",0.1264,0,0.0196,0,FALSE
"2072",2022-12-20,"TQQQ",0.018,-1,0.000299999999999998,3,FALSE
"2073",2022-12-20,"SQQQ",0.0283,-2,0.0125,-8,FALSE
"2074",2022-12-20,"SPY",0.0408,2,0.0302,-10,FALSE
"2075",2022-12-20,"QQQ",0.0189,2,0.0012,-1,FALSE
"2076",2022-12-20,"NVDA",0.0272,-3,-0.0021,-3,FALSE
"2077",2022-12-20,"META",0.0118,-6,-8e-04,-8,FALSE
"2078",2022-12-20,"AMZN",0.0305,-1,0.0197,-2,FALSE
"2079",2022-12-20,"AMD",0.0183,-5,-0.0114,-11,FALSE
"2080",2022-12-20,"AAPL",0.0387,-4,0.0082,-3,FALSE
"2061",2022-12-21,"TSLA",0.1166,0,0.0526,0,FALSE
"2062",2022-12-21,"TQQQ",0.0196,-2,0.0042,-4,FALSE
"2063",2022-12-21,"SQQQ",0.0253,-3,0.0073,-9,FALSE
"2064",2022-12-21,"SPY",0.0431,1,0.0274,-9,FALSE
"2065",2022-12-21,"QQQ",0.02,1,0.0013,-5,FALSE
"2066",2022-12-21,"NVDA",0.024,-5,-0.0081,-5,FALSE
"2067",2022-12-21,"NKE",0.0155,1,0,0,TRUE
"2068",2022-12-21,"AMZN",0.025,-1,0.0128,-2,FALSE
"2069",2022-12-21,"AMD",0.0178,-4,-0.0122,-9,FALSE
"2070",2022-12-21,"AAPL",0.0416,-4,0.0143,-2,FALSE
"2051",2022-12-22,"TSLA",0.1367,0,0.0905,0,FALSE
"2052",2022-12-22,"TQQQ",0.0205,-2,0.0068,-21,FALSE
"2053",2022-12-22,"SQQQ",0.0307,-1,0.0116,-5,FALSE
"2054",2022-12-22,"SPY",0.0478,3,0.0338,-3,FALSE
"2055",2022-12-22,"QQQ",0.0233,2,0.0084,-11,FALSE
"2056",2022-12-22,"NVDA",0.0332,-5,0.0042,-4,FALSE
"2057",2022-12-22,"MSFT",0.0109,-5,-0.0196,-6,FALSE
"2058",2022-12-22,"AMZN",0.0264,0,0.0065,-1,FALSE
"2059",2022-12-22,"AMD",0.0233,-5,0.005,-10,FALSE
"2060",2022-12-22,"AAPL",0.0347,-2,0.0029,-1,FALSE
"2041",2022-12-23,"TSLA",0.1565,-3,0.0689,-3,FALSE
"2042",2022-12-23,"TQQQ",0.024,-5,0.0104,-6,FALSE
"2043",2022-12-23,"SQQQ",0.0327,-5,0.0133,-13,FALSE
"2044",2022-12-23,"SPY",0.0428,3,0.0305,-3,FALSE
"2045",2022-12-23,"QQQ",0.0214,3,0.0068,-1,FALSE
"2046",2022-12-23,"NVDA",0.0278,-5,-0.0128,-5,FALSE
"2047",2022-12-23,"MSFT",0.0107,-5,-8e-04,-12,FALSE
"2048",2022-12-23,"AMZN",0.0291,0,0.0123,-2,FALSE
"2049",2022-12-23,"AMD",0.0212,-6,0.0059,-11,FALSE
"2050",2022-12-23,"AAPL",0.0431,0,0.0106,1,FALSE
"2031",2022-12-27,"TSLA",0.1453,-2,0.1093,-2,FALSE
"2032",2022-12-27,"TQQQ",0.0148,-3,0.001,1,FALSE
"2033",2022-12-27,"SQQQ",0.0303,-5,0.0171,-7,FALSE
"2034",2022-12-27,"SPY",0.0358,1,0.0049,0,FALSE
"2035",2022-12-27,"QQQ",0.0188,1,0.0028,-6,FALSE
"2036",2022-12-27,"NVDA",0.034,-4,0.0148,-2,FALSE
"2037",2022-12-27,"BABA",0.0106,-2,-0.0203,-2,FALSE
"2038",2022-12-27,"AMZN",0.0256,0,0.002,-1,FALSE
"2039",2022-12-27,"AMD",0.0144,-8,-0.0122,-12,FALSE
"2040",2022-12-27,"AAPL",0.0389,-1,-0.0039,1,FALSE
"2021",2022-12-28,"TSLA",0.1789,-4,0.144,-4,FALSE
"2022",2022-12-28,"TQQQ",0.0172,-2,0.0048,-14,FALSE
"2023",2022-12-28,"SQQQ",0.0329,-4,0.0184,-13,FALSE
"2024",2022-12-28,"SPY",0.036,3,0.0121,-2,FALSE
"2025",2022-12-28,"QQQ",0.0195,0,0.0064,-9,FALSE
"2026",2022-12-28,"NVDA",0.0214,-5,0.0073,-4,FALSE
"2027",2022-12-28,"MSFT",0.01,-7,-0.0047,-11,FALSE
"2028",2022-12-28,"AMZN",0.0244,-2,0.0088,-3,FALSE
"2029",2022-12-28,"AMD",0.015,-8,-0.0038,-14,FALSE
"2030",2022-12-28,"AAPL",0.0459,-3,-0.0131,-3,FALSE
"2011",2022-12-29,"TSLA",0.1797,-4,0.1408,-4,FALSE
"2012",2022-12-29,"TQQQ",0.0139,-4,-0.001,-9,FALSE
"2013",2022-12-29,"SQQQ",0.025,-3,0.0113,-12,FALSE
"2014",2022-12-29,"SPY",0.0364,0,0.019,-3,FALSE
"2015",2022-12-29,"QQQ",0.0197,-3,0.004,-5,FALSE
"2016",2022-12-29,"NVDA",0.0225,-7,0.0077,-6,FALSE
"2017",2022-12-29,"MSFT",0.0114,-10,-0.0028,-14,FALSE
"2018",2022-12-29,"AMZN",0.0222,-4,0.0067,-5,FALSE
"2019",2022-12-29,"AMD",0.0151,-8,-0.0087,-15,FALSE
"2020",2022-12-29,"AAPL",0.0446,-3,-0.0224,-3,FALSE
"2001",2022-12-30,"TSLA",0.1461,-4,0.1003,-4,FALSE
"2002",2022-12-30,"TQQQ",0.0162,-6,0.0027,-10,FALSE
"2003",2022-12-30,"SQQQ",0.0292,-7,0.000199999999999999,-17,FALSE
"2004",2022-12-30,"SPY",0.0396,0,0.0229,-2,FALSE
"2005",2022-12-30,"QQQ",0.0219,-2,0.0093,-9,FALSE
"2006",2022-12-30,"NVDA",0.0204,-9,0.0016,-10,FALSE
"2007",2022-12-30,"MSFT",0.0118,-11,-0.0102,-16,FALSE
"2008",2022-12-30,"AMZN",0.0254,-6,0.0112,-7,FALSE
"2009",2022-12-30,"AMD",0.0135,-8,-0.0299,-15,FALSE
"2010",2022-12-30,"AAPL",0.0407,-3,-0.0381,-3,FALSE
"1991",2023-01-03,"TSLA",0.1756,-4,0.153,-4,FALSE
"1992",2023-01-03,"TQQQ",0.0186,-4,0.0036,3,FALSE
"1993",2023-01-03,"SQQQ",0.0252,-5,0.0088,-13,FALSE
"1994",2023-01-03,"SPY",0.0348,0,0.0201,-3,FALSE
"1995",2023-01-03,"QQQ",0.0173,-2,0.008,-8,FALSE
"1996",2023-01-03,"NVDA",0.0227,-7,0.006,-6,FALSE
"1997",2023-01-03,"META",0.0136,-9,-0.000900000000000001,-7,FALSE
"1998",2023-01-03,"AMZN",0.0204,-3,-0.005,-4,FALSE
"1999",2023-01-03,"AMD",0.0147,-7,-0.0194,-13,FALSE
"2000",2023-01-03,"AAPL",0.0501,-2,-0.0044,-1,FALSE
"1981",2023-01-04,"TSLA",0.1458,-7,0.0966,-8,FALSE
"1982",2023-01-04,"TQQQ",0.02,-4,0.0092,-9,FALSE
"1983",2023-01-04,"SQQQ",0.0311,-4,0.0162,-11,FALSE
"1984",2023-01-04,"SPY",0.0391,-1,0.0213,-4,FALSE
"1985",2023-01-04,"QQQ",0.0201,-3,0.0095,-10,FALSE
"1986",2023-01-04,"NVDA",0.0234,-5,0.0124,-5,FALSE
"1987",2023-01-04,"MSFT",0.0229,-8,0.0126,-8,FALSE
"1988",2023-01-04,"BABA",0.0192,-3,-0.0156,-7,FALSE
"1989",2023-01-04,"AMZN",0.024,-2,-0.000699999999999999,-3,FALSE
"1990",2023-01-04,"AAPL",0.0373,-1,-0.0247,0,FALSE
"1971",2023-01-05,"TSLA",0.1161,-4,-0.0899,-4,FALSE
"1972",2023-01-05,"TQQQ",0.0171,-1,0.000200000000000002,-1,FALSE
"1973",2023-01-05,"SQQQ",0.0313,-5,0.0173,-11,FALSE
"1974",2023-01-05,"SPY",0.0447,0,0.0307,-2,FALSE
"1975",2023-01-05,"QQQ",0.0212,1,0.005,2,FALSE
"1976",2023-01-05,"NVDA",0.0237,-3,0.008,-2,FALSE
"1977",2023-01-05,"MSFT",0.0197,-5,0.0013,-8,FALSE
"1978",2023-01-05,"AMZN",0.0224,0,0.0087,1,FALSE
"1979",2023-01-05,"AMD",0.0152,-4,3e-04,-5,FALSE
"1980",2023-01-05,"AAPL",0.0415,1,0.0045,1,FALSE
"1961",2023-01-06,"TSLA",0.1404,-3,-0.0256,-2,FALSE
"1962",2023-01-06,"TQQQ",0.0198,-3,0.0107,-7,FALSE
"1963",2023-01-06,"SQQQ",0.0297,-5,0.0186,-9,FALSE
"1964",2023-01-06,"SPY",0.0438,-1,0.0294,-4,FALSE
"1965",2023-01-06,"QQQ",0.0197,-1,0.0109,-5,FALSE
"1966",2023-01-06,"NVDA",0.0228,-1,0.0087,-1,FALSE
"1967",2023-01-06,"MSFT",0.0165,-3,-0.0065,-6,FALSE
"1968",2023-01-06,"AMZN",0.0248,1,0.0125,1,FALSE
"1969",2023-01-06,"AMD",0.0191,-4,0.0036,-4,FALSE
"1970",2023-01-06,"AAPL",0.0375,1,0.005,2,FALSE
"1951",2023-01-09,"TSLA",0.1387,-3,0.0588,-4,FALSE
"1952",2023-01-09,"TQQQ",0.0166,-4,0.0021,-14,FALSE
"1953",2023-01-09,"SQQQ",0.0252,-3,0.0061,-6,FALSE
"1954",2023-01-09,"SPY",0.0376,-1,0.0226,-4,FALSE
"1955",2023-01-09,"QQQ",0.0196,-1,0.0102,-11,FALSE
"1956",2023-01-09,"NVDA",0.0334,-1,0.0217,-2,FALSE
"1957",2023-01-09,"BABA",0.0121,0,-0.0091,0,FALSE
"1958",2023-01-09,"AMZN",0.0223,2,-0.000400000000000001,2,FALSE
"1959",2023-01-09,"AMD",0.0208,-2,-0.002,-10,FALSE
"1960",2023-01-09,"AAPL",0.031,2,-0.0172,2,FALSE
"1941",2023-01-10,"TSLA",0.14,-2,0.0711,-3,FALSE
"1942",2023-01-10,"TQQQ",0.018,-3,0.0071,-15,FALSE
"1943",2023-01-10,"SQQQ",0.0264,-3,0.01,-8,FALSE
"1944",2023-01-10,"SPY",0.0372,0,0.025,-4,FALSE
"1945",2023-01-10,"QQQ",0.0195,0,0.0023,-2,FALSE
"1946",2023-01-10,"NVDA",0.0313,0,0.0041,4,FALSE
"1947",2023-01-10,"BABA",0.0156,1,-0.003,1,FALSE
"1948",2023-01-10,"AMZN",0.0292,4,0.0108,3,FALSE
"1949",2023-01-10,"AMD",0.015,0,-0.0186,-8,FALSE
"1950",2023-01-10,"AAPL",0.0371,1,-0.0246,1,FALSE
"1931",2023-01-11,"TSLA",0.1407,-1,0.1048,-1,FALSE
"1932",2023-01-11,"TQQQ",0.0167,-2,0.0043,-15,FALSE
"1933",2023-01-11,"SQQQ",0.0219,-1,0.0116,-1,FALSE
"1934",2023-01-11,"SPY",0.0328,-1,0.018,-3,FALSE
"1935",2023-01-11,"QQQ",0.0191,-2,0.0019,-3,FALSE
"1936",2023-01-11,"NVDA",0.0247,0,0.0117,-2,FALSE
"1937",2023-01-11,"MSFT",0.013,2,-0.016,-2,FALSE
"1938",2023-01-11,"AMZN",0.0385,2,0.0188,1,FALSE
"1939",2023-01-11,"AMD",0.0158,1,-0.0072,-7,FALSE
"1940",2023-01-11,"AAPL",0.0356,0,-0.0281,0,FALSE
"1921",2023-01-12,"TSLA",0.1168,-1,0.0691,0,FALSE
"1922",2023-01-12,"TQQQ",0.0242,-1,0.0125,-2,FALSE
"1923",2023-01-12,"SQQQ",0.0295,-3,0.0087,-6,FALSE
"1924",2023-01-12,"SPY",0.0423,-3,0.0281,-8,FALSE
"1925",2023-01-12,"QQQ",0.0221,-2,0.0061,-3,FALSE
"1926",2023-01-12,"NVDA",0.037,0,0.0165,-2,FALSE
"1927",2023-01-12,"MSFT",0.0125,4,-0.0314,-1,FALSE
"1928",2023-01-12,"AMZN",0.0319,0,0.0083,0,FALSE
"1929",2023-01-12,"AMD",0.022,1,-0.0088,-1,FALSE
"1930",2023-01-12,"AAPL",0.0354,1,0.0049,2,FALSE
"1911",2023-01-13,"TSLA",0.1342,-1,0.0884,-1,FALSE
"1912",2023-01-13,"TQQQ",0.0182,-3,0.0043,2,FALSE
"1913",2023-01-13,"SQQQ",0.0251,-5,0.0033,-10,FALSE
"1914",2023-01-13,"SPY",0.0324,-1,-0.0025,-4,FALSE
"1915",2023-01-13,"QQQ",0.0193,-2,0.0028,-3,FALSE
"1916",2023-01-13,"NVDA",0.0318,1,0.0188,0,FALSE
"1917",2023-01-13,"BBBY",0.0098,1,0,0,TRUE
"1918",2023-01-13,"AMZN",0.0397,1,0.0258,1,FALSE
"1919",2023-01-13,"AMD",0.0176,0,-0.0035,-2,FALSE
"1920",2023-01-13,"AAPL",0.0286,0,-0.0065,1,FALSE
"1901",2023-01-17,"TSLA",0.1376,0,0.0697,0,FALSE
"1902",2023-01-17,"TQQQ",0.0152,-3,0.0053,-8,FALSE
"1903",2023-01-17,"SQQQ",0.0195,-5,-0.0014,-11,FALSE
"1904",2023-01-17,"SPY",0.0295,-2,0.0166,-10,FALSE
"1905",2023-01-17,"QQQ",0.0171,-3,0.000800000000000002,-2,FALSE
"1906",2023-01-17,"NVDA",0.0348,2,0.0121,2,FALSE
"1907",2023-01-17,"MSFT",0.0122,4,-9e-04,-2,FALSE
"1908",2023-01-17,"AMZN",0.0304,2,0.0143,-1,FALSE
"1909",2023-01-17,"AMD",0.0161,1,-0.0098,-2,FALSE
"1910",2023-01-17,"AAPL",0.0312,3,-0.0099,4,FALSE
"1891",2023-01-18,"TSLA",0.1504,-1,0.1068,-1,FALSE
"1892",2023-01-18,"TQQQ",0.0171,-2,0.004,-11,FALSE
"1893",2023-01-18,"SQQQ",0.0251,-4,0.0091,-8,FALSE
"1894",2023-01-18,"SPY",0.0405,0,0.026,-8,FALSE
"1895",2023-01-18,"QQQ",0.02,-3,0.0015,-1,FALSE
"1896",2023-01-18,"NVDA",0.0307,0,0.004,-2,FALSE
"1897",2023-01-18,"MSFT",0.0126,4,-0.0012,-3,FALSE
"1898",2023-01-18,"AMZN",0.0328,4,0.0127,2,FALSE
"1899",2023-01-18,"AMD",0.0093,2,-0.0146,-1,FALSE
"1900",2023-01-18,"AAPL",0.0301,2,-0.0158,3,FALSE
"1881",2023-01-19,"TSLA",0.1461,0,0.0838,0,FALSE
"1882",2023-01-19,"TQQQ",0.0164,-2,0.0058,0,FALSE
"1883",2023-01-19,"SQQQ",0.0306,-4,0.0111,-13,FALSE
"1884",2023-01-19,"SPY",0.0403,4,0.0273,-8,FALSE
"1885",2023-01-19,"QQQ",0.0193,0,0.0028,2,FALSE
"1886",2023-01-19,"NVDA",0.0345,0,0.0139,0,FALSE
"1887",2023-01-19,"META",0.0126,2,-0.0015,-1,FALSE
"1888",2023-01-19,"AMZN",0.0249,4,0.0132,3,FALSE
"1889",2023-01-19,"AMD",0.0161,2,-0.0163,-3,FALSE
"1890",2023-01-19,"AAPL",0.0282,3,-0.0286,3,FALSE
"1871",2023-01-20,"TSLA",0.121,0,0.0142,0,FALSE
"1872",2023-01-20,"TQQQ",0.0164,-4,-0.0013,0,FALSE
"1873",2023-01-20,"SQQQ",0.0257,-5,0.0099,-11,FALSE
"1874",2023-01-20,"SPY",0.033,3,0.0224,-9,FALSE
"1875",2023-01-20,"QQQ",0.02,-2,0.0023,-5,FALSE
"1876",2023-01-20,"NVDA",0.0428,0,0.0135,0,FALSE
"1877",2023-01-20,"NFLX",0.025,1,0.0066,-1,FALSE
"1878",2023-01-20,"AMZN",0.0221,5,0.0113,4,FALSE
"1879",2023-01-20,"AMD",0.0142,2,-0.0155,-4,FALSE
"1880",2023-01-20,"AAPL",0.0306,2,9.99999999999994e-05,3,FALSE
"1861",2023-01-23,"TSLA",0.154,0,0.0664,0,FALSE
"1862",2023-01-23,"TQQQ",0.0165,-3,0.0029,-4,FALSE
"1863",2023-01-23,"SQQQ",0.0221,-6,0.0027,-14,FALSE
"1864",2023-01-23,"SPY",0.032,4,0.0197,-2,FALSE
"1865",2023-01-23,"QQQ",0.0179,0,0.0033,-4,FALSE
"1866",2023-01-23,"NVDA",0.0434,1,0.0028,1,FALSE
"1867",2023-01-23,"MSFT",0.0131,4,0.0016,-3,FALSE
"1868",2023-01-23,"AMZN",0.0243,5,0.0075,3,FALSE
"1869",2023-01-23,"AMD",0.0296,2,0.0143,-3,FALSE
"1870",2023-01-23,"AAPL",0.0324,3,-0.000100000000000003,4,FALSE
"1851",2023-01-24,"TSLA",0.1411,-1,0.0825,-1,FALSE
"1852",2023-01-24,"TQQQ",0.0166,-3,-0.0013,5,FALSE
"1853",2023-01-24,"SQQQ",0.022,-7,0.0011,-15,FALSE
"1854",2023-01-24,"SPY",0.0307,2,0.0159,-2,FALSE
"1855",2023-01-24,"QQQ",0.0191,0,-0.0013,-11,FALSE
"1856",2023-01-24,"NVDA",0.0484,1,0.0196,1,FALSE
"1857",2023-01-24,"MSFT",0.0177,1,-0.0045,3,FALSE
"1858",2023-01-24,"AMZN",0.0247,6,0.0118,5,FALSE
"1859",2023-01-24,"AMD",0.0243,1,0.0077,-5,FALSE
"1860",2023-01-24,"AAPL",0.0329,4,0.0016,4,FALSE
"1841",2023-01-25,"TSLA",0.1457,-1,0.1103,-1,FALSE
"1842",2023-01-25,"TQQQ",0.0189,-2,0.0063,-14,FALSE
"1843",2023-01-25,"SQQQ",0.0257,-8,0.0069,-13,FALSE
"1844",2023-01-25,"SPY",0.0359,3,0.0148,0,FALSE
"1845",2023-01-25,"QQQ",0.0196,2,0.0031,-9,FALSE
"1846",2023-01-25,"NVDA",0.0353,1,0.0132,2,FALSE
"1847",2023-01-25,"MSFT",0.0455,-1,0.0162,-2,FALSE
"1848",2023-01-25,"AMZN",0.0349,5,0.0158,4,FALSE
"1849",2023-01-25,"AMD",0.0185,0,-0.0099,-7,FALSE
"1850",2023-01-25,"AAPL",0.0313,3,-0.0159,3,FALSE
"1831",2023-01-26,"TSLA",0.1779,0,0.1379,0,FALSE
"1832",2023-01-26,"TQQQ",0.0201,-1,0.0059,1,FALSE
"1833",2023-01-26,"SQQQ",0.0228,-8,0.0067,-11,FALSE
"1834",2023-01-26,"SPY",0.0314,0,-0.000699999999999999,-3,FALSE
"1835",2023-01-26,"QQQ",0.0192,4,0.0034,-4,FALSE
"1836",2023-01-26,"NVDA",0.0381,1,0.0168,3,FALSE
"1837",2023-01-26,"MSFT",0.0176,0,-0.0096,0,FALSE
"1838",2023-01-26,"AMZN",0.0248,5,0.0018,5,FALSE
"1839",2023-01-26,"AMD",0.0159,0,-0.0107,-3,FALSE
"1840",2023-01-26,"AAPL",0.0258,4,-0.0195,7,FALSE
"1821",2023-01-27,"TSLA",0.2226,-1,0.1866,-1,FALSE
"1822",2023-01-27,"TQQQ",0.0185,-3,0.0047,1,FALSE
"1823",2023-01-27,"SQQQ",0.0217,-9,0.0085,-11,FALSE
"1824",2023-01-27,"SPY",0.0265,-2,-0.0044,-3,FALSE
"1825",2023-01-27,"QQQ",0.0168,5,0.000799999999999999,-2,FALSE
"1826",2023-01-27,"NVDA",0.0368,0,0.0176,2,FALSE
"1827",2023-01-27,"INTC",0.0153,2,0,0,TRUE
"1828",2023-01-27,"AMZN",0.0281,6,0.0045,5,FALSE
"1829",2023-01-27,"AMD",0.0162,0,-0.0104,-4,FALSE
"1830",2023-01-27,"AAPL",0.0265,4,-0.0163,6,FALSE
"1811",2023-01-30,"TSLA",0.2111,-1,0.1653,-1,FALSE
"1812",2023-01-30,"TQQQ",0.0179,-4,0.0044,-8,FALSE
"1813",2023-01-30,"SQQQ",0.0228,-9,-0.0062,-19,FALSE
"1814",2023-01-30,"SPY",0.0297,0,0.013,-2,FALSE
"1815",2023-01-30,"QQQ",0.0181,4,0.0055,-3,FALSE
"1816",2023-01-30,"NVDA",0.0389,0,0.0201,-1,FALSE
"1817",2023-01-30,"META",0.0099,1,-0.0099,3,FALSE
"1818",2023-01-30,"AMZN",0.0256,4,0.0114,3,FALSE
"1819",2023-01-30,"AMD",0.0161,2,-0.0273,-5,FALSE
"1820",2023-01-30,"AAPL",0.0247,3,-0.0541,3,FALSE
